Image,Title,Price,Rating,Delivery,Link
https://m.media-amazon.com/images/I/41WOz-0xZpL._AC_UY218_.jpg,"LG 2.0 Ton 3 Star Hot and Cold Inverter Split AC (Copper, LS-H24VNXD, White, Active Energy Control)  ","54,490",4.4,"Tue, 31 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//LG-Inverter-Split-Copper-LS-H24VNXD/dp/B07VQLMJHG/ref=sr_1_22?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627243&sr=8-22
https://m.media-amazon.com/images/I/51gom9JKrNS._AC_UY218_.jpg,"Hitachi 1.5 Ton 5 Star Inverter Split AC (Copper, Dust Filter, 2021 Model, RSRG518HEEA, White)  ",Not Available,Not Available,Not Available,https://www.amazon.in//Hitachi-Inverter-Copper-Filter-RSRG518HEEA/dp/B08Z47LWL4/ref=sr_1_23?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627243&sr=8-23
https://m.media-amazon.com/images/I/61N44JgNZjL._AC_UY218_.jpg,"Samsung 1.5 Ton 3 Star Inverter Split AC (Copper, Convertible 5 in 1, HD Filter, 2021 Model, Floral pattern, AR18AYLYATBNNA)  ","32,990",4.0,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Samsung-Inverter-Convertible-pattern-AR18AYLYATBNNA/dp/B08VWZY6R4/ref=sr_1_24?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627243&sr=8-24
https://m.media-amazon.com/images/I/61txU3NE6aL._AC_UY218_.jpg,"Whirlpool 1.5 Ton 5 Star Inverter Split AC (Copper, 1.5T MAGICOOL PRO 5S COPR INVERTER, White)  ","33,990",4.0,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Whirlpool-1-5T-MAGICOOL-PRO-COPR/dp/B07P6FV9XV/ref=sr_1_25?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627243&sr=8-25
https://m.media-amazon.com/images/I/61Vs-rdtqvL._AC_UY218_.jpg,"Whirlpool 1.5 Ton 3 Star Inverter Split AC (Copper, 1.5T MAGICOOL PRO+ 3S COPR INVERTER, White)  ","29,990",3.8,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Whirlpool-1-5T-MAGICOOL-PRO-COPR/dp/B07P5HJJW8/ref=sr_1_26?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627243&sr=8-26
https://m.media-amazon.com/images/I/515S3BH1WbL._AC_UY218_.jpg,Voltas 1.2 Ton 5 Star Inverter Split AC (Copper 155V_DZW White)  ,"32,290",4.0,"Sun, 29 Aug, 8:00 am - 5:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A01800792J0Y6UPWYVBG0&url=%2FVoltas-Inverter-Split-Copper-155V_DZW%2Fdp%2FB07XV1GM7C%2Fref%3Dsr_1_27_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627243%26sr%3D8-27-spons%26psc%3D1&qualifier=1629627244&id=5731937556287135&widgetName=sp_mtf
https://m.media-amazon.com/images/I/61Ww3PSKhRS._AC_UY218_.jpg,"Amstrad 1 Ton 3 Star Inverter Split AC (Copper, Smart WiFi, AM13I3, White)  ","31,490",3.4,"Thursday, August 26",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A05779201CQBPPX1WZO58&url=%2FAmstrad-Inverter-Split-Copper-AM13I3%2Fdp%2FB09412JSVG%2Fref%3Dsr_1_28_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627243%26sr%3D8-28-spons%26psc%3D1&qualifier=1629627244&id=5731937556287135&widgetName=sp_mtf
https://m.media-amazon.com/images/I/71ldY8MzyHL._AC_UY218_.jpg,"Lloyd 1.5 Ton 5 Star Inverter Split AC (Copper, Anti-Viral & PM 2.5 Filter, 2021 Model, GLS18I56WRBP, White)  ","35,990",4.1,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Lloyd-Inverter-Copper-Anti-Viral-GLS18I56WRBP/dp/B08V85PTR6/ref=sr_1_29?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627243&sr=8-29
https://m.media-amazon.com/images/I/71OBtgfUarL._AC_UY218_.jpg,"Lloyd 1.5 Ton 5 Star Window AC (Copper, Clean Air Filter, 2021 Model, GLW18B52WBEW, White)  ","28,400",4.1,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Lloyd-Window-Copper-Filter-GLW18B52WBEW/dp/B08V8L1T1J/ref=sr_1_30?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627243&sr=8-30
https://m.media-amazon.com/images/I/81GjM+JY4DS._AC_UY218_.jpg,"Lloyd 1.0 Ton 3 Star Window AC (GLW12B32WSEW, White)  ","21,490",3.8,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Lloyd-Star-Window-GLW12B32WSEW-White/dp/B08V888XZL/ref=sr_1_31?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627243&sr=8-31
https://m.media-amazon.com/images/I/21+pzwGOe4L._AC_UY218_.jpg,LG 1 Ton 5 Star Inverter Split AC (MS-Q12HNZA)  ,Not Available,Not Available,Not Available,https://www.amazon.in//LG-Star-Inverter-Split-MS-Q12HNZA/dp/B08X2TSCCR/ref=sr_1_32?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627243&sr=8-32
https://m.media-amazon.com/images/I/51N4-Xk35kL._AC_UY218_.jpg,"Daikin 0.8 Ton 3 Star Split AC (Copper, PM 2.5 Filter, 2020 Model, FTL28TV , White)  ","24,499",4.2,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Daikin-Split-Copper-FTL28TV-White/dp/B07WHCSJYZ/ref=sr_1_33?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627243&sr=8-33
https://m.media-amazon.com/images/I/71bFctxw0vL._AC_UY218_.jpg,"Sanyo 1.5 Ton 5 Star Dual Inverter Wide Split AC (Copper, 2020 Model, SI/SO-15T5SCIC White)  ","32,990",4.2,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Sanyo-Inverter-Copper-SI-SO-15T5SCIC/dp/B084CLXCY2/ref=sr_1_34?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627243&sr=8-34
https://m.media-amazon.com/images/I/21+GWquHFnL._AC_UY218_.jpg,"Voltas 1 Ton 3 Star Inverter Split AC (Copper, 123V CZT3 (R32), White)  ","28,800",4.3,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Voltas-Inverter-123V-CZT3-R32/dp/B084Q7JW2J/ref=sr_1_35?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627243&sr=8-35
https://m.media-amazon.com/images/I/61qAOpxo8wL._AC_UY218_.jpg,"Carrier 1.5 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, CAI18ES5R30F0, 2021 Model, White)  ","41,990",4.2,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Carrier-Inverter-Copper-Filter-CAI18ES5R30F0/dp/B08T8HSCH7/ref=sr_1_36?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627243&sr=8-36
https://m.media-amazon.com/images/I/619tERULaiL._AC_UY218_.jpg,"Blue Star 1 Ton 3 Star Inverter Split AC (Copper, IC312EBTU, 2021, White)  ","30,990",3.9,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A09334182UGAKHPKHLDSR&url=%2FBlue-Star-Inverter-Copper-IC312EBTU%2Fdp%2FB08WLNTLH1%2Fref%3Dsr_1_37_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627243%26sr%3D8-37-spons%26psc%3D1&qualifier=1629627244&id=5731937556287135&widgetName=sp_btf
https://m.media-amazon.com/images/I/51EMYIBfKmL._AC_UY218_.jpg,"TCL 1.5 Ton 3 Star Ultra Inverter Split AC (Copper, Vitamin C Filter, 2021 Model, TAC-18CSD/EV3, White)  ","31,989",4.2,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A09915972Z72YS7KRRRFH&url=%2FTCL-Inverter-Vitamin-TAC-18CSD-EV3%2Fdp%2FB08R529PP4%2Fref%3Dsr_1_38_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627243%26sr%3D8-38-spons%26psc%3D1&qualifier=1629627244&id=5731937556287135&widgetName=sp_btf
https://m.media-amazon.com/images/I/71bFctxw0vL._AC_UY218_.jpg,"Sanyo 1.5 Ton 5 Star Dual Inverter Wide Split AC (Copper, 2020 Model, SI/SO-15T5SCIC White)  ","32,990",4.2,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A04894791MTQ04YA4DVTL&url=%2FSanyo-Inverter-Copper-SI-SO-15T5SCIC%2Fdp%2FB084CLXCY2%2Fref%3Dsr_1_33_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627250%26sr%3D8-33-spons%26psc%3D1&qualifier=1629627250&id=3542295405538208&widgetName=sp_atf_next
https://m.media-amazon.com/images/I/61Ww3PSKhRS._AC_UY218_.jpg,"Amstrad 1.5 Ton 3 Star Inverter Split AC (Copper, Smart WiFi, AM20I3T, White)  ",Not Available,Not Available,Not Available,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A057810848TFO4LQLUVI&url=%2FAmstrad-Inverter-Split-Copper-AM20I3T%2Fdp%2FB094142GDF%2Fref%3Dsr_1_34_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627250%26sr%3D8-34-spons%26psc%3D1&qualifier=1629627250&id=3542295405538208&widgetName=sp_atf_next
https://m.media-amazon.com/images/I/41Olm-0esmL._AC_UY218_.jpg,"LG 1.5 Ton 3 Star Hot and Cold Inverter Split AC-Ez Clean Filter (Copper, LS-H18VNXD, White)  ","41,990",4.4,"Tuesday, August 24",https://www.amazon.in//LG-Inverter-Split-Copper-LS-H18VNXD/dp/B07VQLLTR5/ref=sr_1_35?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627250&sr=8-35
https://m.media-amazon.com/images/I/71rERTLGUCL._AC_UY218_.jpg,"Lloyd 1 Ton 3 Star Non-Inverter Split AC (2020 Model, LS12B32EPB2, White)  ","26,500",3.9,"Fri, 27 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Lloyd-Split-Copper-Filter-LS12B32EPB2/dp/B08JQDZDRY/ref=sr_1_36?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627250&sr=8-36
https://m.media-amazon.com/images/I/71-Npb1K80L._AC_UY218_.jpg,"Sanyo 1 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, 2020 Model, SI/SO-10T3SCIC White)  ","24,990",4.2,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Sanyo-Inverter-Copper-SI-SO-10T3SCIC/dp/B084WC45CJ/ref=sr_1_37?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627250&sr=8-37
https://m.media-amazon.com/images/I/71g-YgbuWvL._AC_UY218_.jpg,"AmazonBasics 1 Ton 3 Star Non-Inverter Split AC (2020, White)  ","22,499",3.7,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//AmazonBasics-Ton-Star-Split-LEEL/dp/B07L451HZW/ref=sr_1_38?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627250&sr=8-38
https://m.media-amazon.com/images/I/71KCBJJ7kyL._AC_UY218_.jpg,"AmazonBasics 1.5 Ton 3 Star Non-Inverter Split AC (2019, White)  ","24,999",3.7,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//AmazonBasics-1-5-Star-Inverter-Conditioner/dp/B07L44XM5M/ref=sr_1_39?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627250&sr=8-39
https://m.media-amazon.com/images/I/8194JrZb01L._AC_UY218_.jpg,"Lloyd 1.5 Ton 3 Star Window AC (Copper, Clean Air Filter, 2021 Model, GLW18B32WSEW, White)  ","24,990",4.1,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Lloyd-Window-Copper-Filter-GLW18B32WSEW/dp/B08V8FN59W/ref=sr_1_40?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627250&sr=8-40
https://m.media-amazon.com/images/I/51LWOgExwSL._AC_UY218_.jpg,"LG 1.5 Tons 5 Star Inverter Split AC (MS-Q18GWZD, White)  ","44,850",3.7,"Tue, 31 Aug, 8:00 am - 5:00 pm",https://www.amazon.in//LG-Inverter-Split-MS-Q18GWZD-White/dp/B08VCZLDSD/ref=sr_1_41?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627250&sr=8-41
https://m.media-amazon.com/images/I/61U-2N2zoWL._AC_UY218_.jpg,"Carrier 1.2 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, CAI14ES5R30F0, 2021 Model, White)  ","34,990",4.1,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Carrier-Inverter-Copper-Filter-CAI14ES5R30F0/dp/B08T8JJXX5/ref=sr_1_42?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627250&sr=8-42
https://m.media-amazon.com/images/I/611Xwiu0dzL._AC_UY218_.jpg,"Panasonic 1 Ton 5 Star Wi-Fi Inverter Split Air Conditioner (Copper, Shield Blu Anti-Corrosion Technology, PM 2.5 Air Purification, 2021 Model, CS/CU-NU12XKYW, White)  ","34,990",4.4,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A09234521RI339IYUVURU&url=%2FPanasonic-Conditioner-Anti-Corrosion-Purification-CU-NU12XKYW%2Fdp%2FB08SBYRSQ6%2Fref%3Dsr_1_43_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627250%26sr%3D8-43-spons%26psc%3D1&qualifier=1629627250&id=3542295405538208&widgetName=sp_mtf
https://m.media-amazon.com/images/I/71g-YgbuWvL._AC_UY218_.jpg,"AmazonBasics 1 Ton 3 Star Non-Inverter Split AC (2020, White)  ","22,499",3.7,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A09537393HC6KEKFXU3MU&url=%2FAmazonBasics-Ton-Star-Split-LEEL%2Fdp%2FB07L451HZW%2Fref%3Dsr_1_44_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627250%26sr%3D8-44-spons%26psc%3D1&qualifier=1629627250&id=3542295405538208&widgetName=sp_mtf
https://m.media-amazon.com/images/I/61vern5TkcL._AC_UY218_.jpg,"Panasonic 2 Tons 5 Star Wi-Fi Inverter Split AC (CS/CU-NU24WKYW, White)  ","51,990",4.5,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Panasonic-Inverter-Copper-CS-CU-NU24WKYW/dp/B08436KT95/ref=sr_1_45?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627250&sr=8-45
https://m.media-amazon.com/images/I/71MHb16-dJL._AC_UY218_.jpg,Voltas 1.5 Ton 5 Star Inverter Window AC (185V ADA_White)  ,"32,399",4.0,"Sun, 29 Aug, 8:00 am - 5:00 pm",https://www.amazon.in//Voltas-Inverter-Window-185V-ADA_White/dp/B0928PPQML/ref=sr_1_46?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627250&sr=8-46
https://m.media-amazon.com/images/I/61N44JgNZjL._AC_UY218_.jpg,"Samsung 1 Ton 4 Star Inverter Split AC (Copper, Convertible 5 in 1, HD Filter, 2021 Model, Floral pattern, AR12AYMYATBNNA, White)  ","31,990",4.1,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Samsung-Inverter-Convertible-pattern-AR12AYMYATBNNA/dp/B08VVZ2MBT/ref=sr_1_47?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627250&sr=8-47
https://m.media-amazon.com/images/I/61oBNxWvthL._AC_UY218_.jpg,"LG 2.0 Ton 3 Star Inverter Split AC (Copper, LS-Q24HNXA1, White, Low Gas Detection)  ","52,990",4.2,"Tuesday, August 24",https://www.amazon.in//LG-Inverter-Copper-LS-Q24HNXA1-Detection/dp/B0845DPVYY/ref=sr_1_48?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627250&sr=8-48
https://m.media-amazon.com/images/I/611Xwiu0dzL._AC_UY218_.jpg,"Panasonic 1.5 Ton 3 Star Wi-Fi Twin-Cool Inverter Split Air Conditioner (Copper, Shield Blu Anti-Corrosion Technology, PM 2.5 Air Purification, 2021 Model, CS/CU-SU18XKYTW, White)  ","34,990",4.2,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Panasonic-Conditioner-Anti-Corrosion-Purification-CU-SU18XKYTW/dp/B08SJ1B37B/ref=sr_1_49?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627250&sr=8-49
https://m.media-amazon.com/images/I/61Dq-mCshzL._AC_UY218_.jpg,"LG 1.5 Ton 5 Star Inverter Split AC (Copper, LS-Q18KNZA, White)  ","42,990",4.4,"Tuesday, August 24",https://www.amazon.in//LG-Inverter-Split-Copper-LS-Q18KNZA/dp/B087ZXJ1V4/ref=sr_1_50?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627250&sr=8-50
https://m.media-amazon.com/images/I/51eMr0B-93L._AC_UY218_.jpg,"Blue Star 1 Ton AC (PC12DB, White)  ","26,460",3.4,"Tue, 31 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Blue-Star-Portable-Copper-PC12DB/dp/B07W6NX7BJ/ref=sr_1_51?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627250&sr=8-51
https://m.media-amazon.com/images/I/51q4JyZmp4L._AC_UY218_.jpg,"Daikin 1.5 Ton 5 Star Inverter Split AC (Copper, Anti Microbial Filter, 2020 Model, FTKG50TV, White)  ","43,490",4.2,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Daikin-Inverter-Split-Copper-FTKG50TV16U/dp/B07QMBVPGY/ref=sr_1_52?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627250&sr=8-52
https://m.media-amazon.com/images/I/619tERULaiL._AC_UY218_.jpg,"Blue Star 1.5 Ton 3 Star Inverter Split AC (Copper, IC318EBTU, 2021, White)  ","37,999",3.9,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A09420222FIDZ6U75LH9I&url=%2FBlue-Star-Inverter-Copper-IC318EBTU%2Fdp%2FB08WLQHCZX%2Fref%3Dsr_1_53_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627250%26sr%3D8-53-spons%26psc%3D1&qualifier=1629627250&id=3542295405538208&widgetName=sp_btf
https://m.media-amazon.com/images/I/51UPZoLEDmL._AC_UY218_.jpg,"Blue Star 1 Ton 5 Star Inverter Split AC (Copper, IC512EBTU, 2021, White)  ","35,990",3.9,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A0933262XPOI29AW07MN&url=%2FBlue-Star-Inverter-Copper-IC512EBTU%2Fdp%2FB08WLNP6K6%2Fref%3Dsr_1_54_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627250%26sr%3D8-54-spons%26psc%3D1&qualifier=1629627250&id=3542295405538208&widgetName=sp_btf
https://m.media-amazon.com/images/I/61Ww3PSKhRS._AC_UY218_.jpg,"Amstrad 2 Ton 3 Star Inverter Split AC (Copper, Smart WiFi, AM25I3, White)  ",Not Available,Not Available,Not Available,https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A05777081UYUB9COSWZEC&url=%2FAmstrad-Inverter-Split-Copper-AM25I3%2Fdp%2FB09412M57W%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627253%26sr%3D8-49-spons%26psc%3D1&qualifier=1629627253&id=215898145833011&widgetName=sp_atf_next
https://m.media-amazon.com/images/I/51REug8l+1L._AC_UY218_.jpg,"TCL 1.5 Ton 5 Star Wi-Fi AI Ultra-Inverter Split AC (Copper, Vitamin C & Silver Ion Filter, 2021 Model, TAC-18CSD/EV5S, White)  ","39,989",3.6,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A1041776D6UOVUGP82U&url=%2FTCL-Ultra-Inverter-Vitamin-TAC-18CSD-EV5S%2Fdp%2FB08R52XMS6%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627253%26sr%3D8-50-spons%26psc%3D1&qualifier=1629627253&id=215898145833011&widgetName=sp_atf_next
https://m.media-amazon.com/images/I/61WvYNEfmMS._AC_UY218_.jpg,"Lloyd 1.0 Ton 5 Star Inverter Split AC (Copper, Anti-Viral & PM 2.5 Filter, 2021 Model, GLS12I56WRBP, White)  ","33,499",4.1,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Lloyd-Inverter-Copper-Anti-Viral-GLS12I56WRBP/dp/B08V95RSWX/ref=sr_1_51?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-51
https://m.media-amazon.com/images/I/51lyOjfKhML._AC_UY218_.jpg,"G 1.5 Ton 3 Star with UV Nano Inverter Split AC (Copper, Convertible 5-in-1, HD Filter with Anti Virus protection, 2021 Model, MS-Q18UVXA, White)  ","37,290",4.0,"Tuesday, August 24",https://www.amazon.in//Inverter-Copper-Convertible-protection-MS-Q18UVXA/dp/B08R92Q2J1/ref=sr_1_52?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-52
https://m.media-amazon.com/images/I/619tERULaiL._AC_UY218_.jpg,"Blue Star 1.5 Ton 5 Star Inverter Split AC (Copper, IC518EBTU, 2021, White)  ","41,990",4.1,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Blue-Star-Inverter-Copper-IC518EBTU/dp/B08WLPZBG8/ref=sr_1_53?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-53
https://m.media-amazon.com/images/I/41IcM14xMVL._AC_UY218_.jpg,"TOPREDO TAFTA Heavy Duty Air Conditioner Outdoor Wall Mounting Brackets Ac out door stand for 1 Ton, 1.1 Ton, 1.2 Ton, 1.5 Ton, 2 Ton Outdoor Units  ",699,4.1,"Wednesday, August 25",https://www.amazon.in//TOPREDO-Conditioner-Outdoor-Mounting-Brackets/dp/B08L815CCF/ref=sr_1_54?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-54
https://m.media-amazon.com/images/I/81E8IVoXe+L._AC_UY218_.jpg,Voltas 1.5 Ton 5 Star Window AC (Copper 185 LZH/185 LZH R32 White)  ,"28,490",4.2,"Fri, 27 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Voltas-Window-Copper-185-LZH/dp/B079MNPXH7/ref=sr_1_55?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-55
https://m.media-amazon.com/images/I/71bFctxw0vL._AC_UY218_.jpg,"Sanyo 1.5 Ton 3 Star Dual Inverter Split AC (Copper, PM 2.5 Filter, 2020 Model, SI/SO-15T3SCIC White)  ","29,990",4.2,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Sanyo-Inverter-Copper-SI-SO-15T3SCIC/dp/B084WCFN9P/ref=sr_1_56?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-56
https://m.media-amazon.com/images/I/71qhcBsZZbL._AC_UY218_.jpg,"LG 1 Ton 3 Star Inverter Split AC (JS-Q12CPXD, White)  ","36,990",3.8,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//LG-Inverter-Split-JS-Q12CPXD-White/dp/B01N7RK47E/ref=sr_1_57?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-57
https://m.media-amazon.com/images/I/41puEJxPoHL._AC_UY218_.jpg,Voltas 2 Ton 5 Star Inverter Split AC (Copper SAC_245V_ADZ (R32) White)  ,"46,967",4.1,"Sun, 29 Aug, 8:00 am - 5:00 pm",https://www.amazon.in//Voltas-Inverter-Copper-SAC_245V_ADZ-R32/dp/B089WBWNS1/ref=sr_1_58?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-58
https://m.media-amazon.com/images/I/619tERULaiL._AC_UY218_.jpg,"Blue Star 1.5 Ton 5 Star Inverter Split AC (Copper, IC518EBTU, 2021, White)  ","41,990",4.1,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A09331383T51MPZEFMX0D&url=%2FBlue-Star-Inverter-Copper-IC518EBTU%2Fdp%2FB08WLPZBG8%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627253%26sr%3D8-59-spons%26psc%3D1&qualifier=1629627253&id=215898145833011&widgetName=sp_mtf
https://m.media-amazon.com/images/I/51dppbKyF+L._AC_UY218_.jpg,"Blue Star 1.5 Ton 4 Star Inverter Split AC (Copper, IC418FBTU, 2021, White)  ","37,899",4.2,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A10274722KKT6WOQFIOHL&url=%2FBlue-Star-Inverter-Copper-IC418FBTU%2Fdp%2FB08XZKDGCM%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3DLg%2BInverter%2BAc%26qid%3D1629627253%26sr%3D8-60-spons%26psc%3D1&qualifier=1629627253&id=215898145833011&widgetName=sp_mtf
https://m.media-amazon.com/images/I/51UPZoLEDmL._AC_UY218_.jpg,"Blue Star 1 Ton 5 Star Inverter Split AC (Copper, IC512EBTU, 2021, White)  ","35,990",3.9,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Blue-Star-Inverter-Copper-IC512EBTU/dp/B08WLNP6K6/ref=sr_1_61?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-61
https://m.media-amazon.com/images/I/71g39lVDXXL._AC_UY218_.jpg,"Blue Star 1.5 Ton 5 Star Window AC (Copper, 2019 Model, 5W18GBT, White)  ","30,990",4.3,"Tue, 24 Aug, 7:00 am - 9:00 pm",https://www.amazon.in//Blue-Star-Window-Copper-5W18GBT/dp/B07VQJKLGS/ref=sr_1_62?dchild=1&keywords=Lg+Inverter+Ac&qid=1629627253&sr=8-62
